city,名称,id,纬度,经度,评价分数,介绍,封面图片
呼和浩特,内蒙古博物院,8960,40.839652,111.738708,4.6,内蒙古博物院，位于呼和浩市中心，博物院的展厅大楼造型别致，极具民族特色。楼顶塑有凌空奔驰的骏马，象征着内蒙古的吉祥与腾飞，是自治区标志性建筑之一。博物院的展厅大楼有四层，其中二、三、四层用于展览服务。院内目前有四个基本陈列，分别是《内蒙古古生物化石陈列》、《内蒙古历史文物陈列》、《内蒙古民族文物陈列》、《内蒙古革命文物陈列》。游客在展厅大楼的二楼，能够了解到内蒙古远古时期的生态环境。这里陈列了不少动植物的标本和内蒙古地质矿产标本，其中的查干诺尔龙、猛犸象和披毛犀这些史前动物的巨大化石骨架一定会令你叹为观止。三楼的陈列是整个博物院的亮点，具有鲜明的草原民族气息。你能够观赏到战国时期的匈奴王鹰型金冠，这是目前国内发现仅有的匈奴金冠饰；同样是战国时期匈奴的咬牛纹金饰牌；元代的黄金马鞍“卧鹿缠枝牡丹纹金马鞍”；辽代的“錾花银盏托”等等。这里的展出文物都出自匈奴、鲜卑、突厥、契丹、蒙古等少数民族。你可以在三楼的蒙古族通史陈列中，了解到蒙古族从起源到蒙元时代再到明清时期近千年的完整脉络。在这里还能通过文物陈列，感受到生活在内蒙古地区的蒙古、达斡尔、鄂温克、鄂伦春、满、回、朝鲜、汉等八个民族的生产生活、风尚礼仪、宗教信仰等风俗。当你来到博物院的四楼，这里的陈列会让你清晰的了解蒙古族的服饰、蒙古族歌舞和蒙古族的马鞍文化。博物院的四个基本陈列被分割为15个展厅，可以根据自己喜好，选择性的挑选展厅聘请讲解员。,https://dimg04.c-ctrip.com/images/0101h12000iiphv0m5C7F.jpg
呼和浩特,大召寺,8950,40.799817,111.654239,4.7,大召寺，位于呼和浩特旧城的南部，由明代蒙古土默特部落的首领阿拉坦汗，在明万历八年（1580年）主持修建。寺庙属于藏传佛教格鲁派（喇嘛教中的黄教），是呼和浩特较早兴建的喇嘛教寺庙。大召寺的建筑风格采用了汉传寺庙的形式，主要建筑有山门、天王殿、菩提过殿、九间楼、经堂、佛殿等，其中经堂和佛殿连在一起，统称为“大殿”。在寺庙前的广场上，建有释迦八塔。大召寺在清代被尊为“皇庙”。因为清顺治皇帝曾住宿过这里，康熙皇帝也在这里住过几日，并铸有“皇帝万岁”的牌匾，供于大殿银佛像之前（如今殿内光线很暗，游客不一定能看到这块牌匾），为了表示对皇帝的尊敬，此后这里取消了活佛的转世规定，成为了蒙古地区少有的不设活佛的寺庙，寺庙的正殿也换成了黄色琉璃瓦。游览大召寺，寺中的银佛、龙雕、壁画等“三绝”不得不看。当你来到寺庙内的大殿中，可以看到一座由3万两纯银铸成的“释迦牟尼像”。银佛建于万历十四年（1586年），由尼泊尔工匠制作。当年银像落成时，索南嘉措曾亲临大召寺，为银佛举行了“法会”。因此大召寺当年也有“银佛寺”之称。在银佛座前，有两条造型生动的金色蟠龙，高约10米，分别雕在两根通天柱上，由下上望，双龙对翔，张牙舞爪，这就是龙雕。相传龙雕使用了粘土、料浆石为原料精制而成，工艺十分考究，是佛殿中的精品。而那些布满了经堂和佛殿四壁的壁画，据说采用的是矿物原料，颜色至今不退。壁画的内容依据佛教经典中的故事，描绘了天上、人间和地狱的各种景象。画中所绘佛祖、人物等形象，生动逼真，栩栩如生。大召寺在每年的农历正月十五和六月十五，都要将寺内珍藏的一幅巨大的迈达佛（未来佛）像，抬出来挂在佛殿前展晾。晾大佛时，要在佛像前举行法会，众僧诵经祈祷，演奏法乐。,https://dimg04.c-ctrip.com/images/100w1b000001b2edx7356.jpg
呼和浩特,席力图召,8971,40.800914,111.656022,4.7, 席力图召是呼和浩特市规模较大的一座寺庙，当地人俗称“小召”。席力图是蒙古语“法座”的意思，寺庙汉名“延寿寺”。这里曾经掌握着呼和浩特地区的黄教大权。席力图召建筑宏敞，是一座精致的藏传寺庙。虽经四百年风雨，仍保留较完整。大经堂是席力图召的主体建筑，金碧辉煌，采用藏式结构，四壁装饰以彩色琉璃砖，组成各种图案花纹，绚丽夺目，富有强烈的艺术效果。在大殿前，你还能看到“平定噶尔丹纪功碑”；在召庙的东南部有一座白色的塔，高15米，非常雄伟。席力图召每年还会举办佛会、跳“恰木”等宗教活动，热闹非凡。平日里，这里和马路对面的大召寺相比，显得更为清静，旅游团一般只去大召寺，而来这里的更多是藏传佛教的信众们。到席力图召游玩，经常还能听到诵经声音。,https://dimg04.c-ctrip.com/images/100b1e000001f8pjlAC5E.jpg
呼和浩特,伊斯兰商街,66700,40.809011,111.65512,4.4,该街位于呼和浩特市，全长大约1150米，这里群众聚居、商业繁荣，特别是因有着千百年浓厚的宗教文化积淀，使这里形成了浓郁的宗教氛围。,https://dimg04.c-ctrip.com/images/0106812000f6tmjzc76BA.jpg
呼和浩特,和硕恪靖公主府,8964,40.838649,111.654229,4.5,清公主府，位于呼和浩特市北郊。府第共5进，有过厅、大厅和内院，门前立照壁，东部有假山、池沼。据抄本《公主府志》载，府中先后居住顺治第四女静宜公主、多尔衮的曾外孙女和硕格格、康熙第六女够恪靖公主。府第旧址虽经多次改筑，但依稀可见其旧的格局。,https://dimg04.c-ctrip.com/images/100o1b000001awjquF34F.jpg
呼和浩特,将军衙署博物院,8963,40.826591,111.687065,4.5,绥远城将军衙署，位于呼和浩特市新城鼓楼西侧。清雍正年间(1723-1735年)，清王朝为巩固西北边防，在呼和浩特旧城东北2．5公里处另筑新城1座，驻屯满洲八旗官兵。雍正十三年(1735)动工兴建，乾隆四年(1739)建成，命名为绥远城，设绥远将军统领，并管辖漠南蒙古王公及大同、宣化之驻军。绥远城将军衙署按一品封疆大吏衙署格式营造，占地15000平方米。门前有高大的影壁，门侧立石狮1对。院内厅堂3进，前为大厅，两侧为东西庑堂，大厅后为公廨，后院为将军私邸。衙署经过多次修缮，大致保持原有布局。,https://dimg04.c-ctrip.com/images/100k1f000001guignC38D.jpg
呼和浩特,塞上老街,1708602,40.798191,111.650587,4.4,塞上老街位于呼和浩特市大南街大召寺附近，是条具有明清建筑风格的古街。其兴建于明万历年间的大召，门前西侧有一条横街，立了牌楼，名为塞上老街。老街其实不老，塞上老街是市政府花两年时间重新修缮，体现历史文化名城亮点的一条街道。,https://dimg04.c-ctrip.com/images/0103o12000f6sk1u841A6.jpg
呼和浩特,乌兰夫纪念馆,66645,40.813964,111.64355,4.8,纪念馆是一座具有独特民族风格的巍峨建筑。1992年12月23日落成开馆，由主馆、纪念广场、塑像平台、升旗台、碑亭、牌楼6个部分组成。纪念馆展馆分为序厅和9个展室，共展出文物160件、文献资料58件、照片305件。序厅的正面为汉白玉坐像，背景为“美丽富饶的内蒙古大草原”巨幅画。东西两壁为四组高5.5米、宽3.5米的大型仿汉白玉浮雕，刻画了从“五·四”运动至今，在风云激荡的80多年中，中国人民尤其是内蒙古人民，为争取民族解放，祖国统一，为中国革命和建设做出的贡献。,https://dimg04.c-ctrip.com/images/0100512000aru1wa29486.jpg
呼和浩特,乌素图召,8955,40.829102,111.565875,4.2,乌素图召，位于呼和浩特市区西北方向约12公里的大青山南麓。乌素图召主要由庆缘寺、法禧寺、长寿寺、和罗汉寺等七个毗邻的寺院组成（如今只保存下四座），乌素图是这些寺庙的总称。乌素图召的建筑风格，融合蒙、藏、汉等各名族的寺院风格。目前从呼和浩特市区没有直达的公交车到达景区门口，距离景区较近的公交车站在三公里以外，需要步行约30-40分钟。如今的乌素图召，只有庆缘寺、法禧寺、长寿寺和罗汉寺较为完整地保存下来，这几座寺院相聚不远，游客在景区内步行游览即可。寺院周边依山傍水，四季景色各异，特别是在春季，山中杏花盛开，有“杏坞翻红”的美称。庆缘寺是乌素图召的主寺，位于乌素图召的中心地带，也是规模较大的一座寺院，是乌素图召首代活佛在明朝万历十一年（1583年）创建，寺中的壁画不得不看，壁画画风古朴，色彩艳丽。在庆缘寺的东北方不远处就是法喜寺，是乌素图召的第三代活佛“罗布桑旺扎勒”在清朝雍正三年（1725年）建造，寺中珍藏了乌素图召三世活佛罗布桑旺扎勒整理的西藏喇嘛——大法师松巴堪布所著的《松巴堪布著经》的雕版。在庆缘寺的东部是长寿寺，是长木肃绰尔济创建于清朝康熙三十六年（1697年），在寺院的两边有石碑两座，西边的是蒙古文，东边的汉文，都记载了寺院的历次修缮的情况。在庆缘寺的正北面，就是罗汉寺，罗汉寺的规模比较小，也是由乌素图召第三代活佛罗布桑旺扎勒创建。游客在乌素图召内还能看到一株北方非常少见的菩提树，这棵菩提树位于法喜寺大殿的后面，已经有三百年的历史，在每年五一节前后，这棵菩提树会开花。距离乌素图召的不远处，是战国赵长城的遗址，但只残留了一段夯土城墙。,https://dimg04.c-ctrip.com/images/1me6212000jm5wxab1544.jpg
呼和浩特,青城公园,113590,40.807556,111.666485,4.6,青城公园位于呼和浩特市区中部，中山西路，体育场路西，占地面积48公顷，园内建筑面积1.5万多平方米，园内杨柳参天、繁花似锦，百鸟啼鸣，是市内主要游览地之一。每逢夏秋之季，荷花盛开。荷花池的西南连接着养鱼塘，常有钓鱼爱好者执竿垂钓。园内还有东北虎、非洲狮、梅花鹿、青羊、黑熊及各种活泼可爱的猴类。园内还建有儿童乐园，面积达到4000平方米。随着时间的流逝，现在青城公园已成为一座综合性的公园，是人们休闲娱乐的好去处。,https://dimg04.c-ctrip.com/images/0103y120008i1qjp8B723.jpg
